word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
単純,0,0,0,0,0,0,0,0,0,0
シンプル,0,0,0,0,0,0,0,0,0,0
簡素化する,0,1,0,0,1,0,1,0,1,1
単に,0,0,0,0,0,0,0,0,0,0
シミュレートする,0,0,0,0,0,0,0,0,0,0
シミュレートされた,0,0,0,0,0,0,0,0,0,0
シミュレート,0,0,0,0,0,0,0,0,0,0
シミュレーション,0,0,0,0,0,0,0,0,0,0
同時に,0,0,0,0,0,0,0,0,0,0
同時に,0,0,0,0,0,0,0,0,0,0
罪,1,0,1,1,0,1,0,1,0,0
誠実,0,0,0,0,0,0,1,0,0,1
誠実さ,0,0,0,0,0,0,1,0,0,0
罪深い,1,0,1,1,0,1,0,1,0,0
歌う,0,1,0,0,1,0,1,1,0,1
歌手,0,0,0,0,0,0,0,0,0,0
独身,0,0,0,0,0,0,0,0,0,0
一人で,0,0,0,0,0,0,1,0,0,0
特異な,0,0,0,0,0,0,0,0,0,0
特異点,0,0,0,0,0,0,0,0,0,0
単独で,0,0,0,0,0,0,0,0,1,0
不吉な,1,0,1,1,0,1,0,0,0,0
シンク,0,0,0,0,0,0,0,0,0,0
罪人,1,0,1,1,0,1,0,1,0,0
罪を犯している,0,0,1,0,0,1,0,0,0,0
副鼻腔,0,0,0,0,0,0,0,0,0,0
一口,0,0,0,0,0,0,0,0,0,0
サイフォン,0,0,0,0,0,0,0,0,0,0
お客様,0,0,0,0,0,0,1,0,0,1
父,0,0,0,0,0,0,0,0,0,0
サイレン,0,0,0,1,0,1,0,0,0,0
弱虫,0,0,0,0,0,1,0,0,0,0
妹,0,0,0,0,0,0,0,0,0,0
姉妹関係,1,0,0,0,0,0,1,1,1,1
サイト,0,0,0,0,0,0,0,0,0,0
シス,0,0,0,0,0,0,0,0,0,0
座っている,0,0,0,0,0,0,0,0,0,0
位置する,0,0,0,0,0,0,0,0,0,0
位置する,0,0,0,0,0,0,0,0,0,0
状況,0,0,0,0,0,0,0,0,0,0
6番目,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0
サイズ,0,0,0,0,0,0,0,0,0,0
シズル,1,0,0,0,0,0,0,0,0,0
スケート,0,0,0,0,0,0,0,0,0,0
スケート,0,0,0,0,0,0,0,0,0,0
かせ,0,0,0,0,0,0,0,0,0,0
スケルトン,0,0,0,0,0,0,0,0,0,0
懐疑的,0,0,0,0,0,0,0,0,0,0
懐疑的,0,0,0,0,0,1,0,0,0,0
懐疑論,0,0,0,0,0,0,0,0,0,0
スケッチ,0,0,0,0,0,0,0,0,0,0
大ざっぱな,0,0,0,0,0,1,0,0,0,0
歪んだ,1,1,0,0,0,1,0,0,0,0
串,0,0,0,0,0,0,0,0,0,0
スキー,0,0,0,0,0,0,0,0,0,0
スキッド,1,0,0,1,0,1,0,1,0,0
スキフ,0,0,0,0,0,0,0,0,0,0
スキル,0,0,0,0,0,0,0,0,0,0
熟練した,0,0,0,0,0,0,1,0,0,0
スキレット,0,0,0,0,0,0,0,0,0,0
巧みな,0,0,0,0,0,0,1,0,0,1
スキム,0,0,0,0,0,0,0,0,0,0
肌,0,0,0,0,0,0,0,0,0,0
スキニー,0,0,0,0,0,0,0,0,0,0
スキップ,0,0,0,0,0,1,0,0,0,0
スキッパー,0,0,0,0,0,0,0,0,0,0
小競り合い,1,0,0,0,0,1,0,0,0,0
スカート,0,0,0,0,0,0,0,0,0,0
幅木,0,0,0,0,0,0,0,0,0,0
スカート,0,0,0,0,0,0,0,0,0,0
寸劇,0,0,0,0,0,0,0,0,0,0
頭蓋骨,0,0,0,0,0,0,0,0,0,0
スカンク,0,0,0,0,0,0,0,0,0,0
空,0,0,0,0,0,0,1,0,0,0
超高層ビル,0,0,0,0,0,0,0,0,0,0
スラブ,0,0,0,0,0,0,0,0,0,0
スラック,0,0,0,0,0,1,0,0,0,0
スラグ,0,0,0,0,0,1,0,0,0,0
スラム,1,0,0,1,0,1,0,0,1,0
中傷,1,0,1,0,0,1,0,0,0,0
誹謗中傷,0,0,0,0,0,1,0,0,0,0
スラング,0,0,0,0,0,0,0,0,0,0
傾斜,0,0,0,0,0,0,0,0,0,0
平手打ち,1,0,0,0,0,1,0,0,1,0
スラッシュ,1,0,0,0,0,0,0,0,0,0
スラッシュ,0,0,0,0,0,0,0,0,0,0
スレート,0,0,0,0,0,0,1,0,0,0
スレート,0,0,0,0,0,0,0,0,0,0
虐殺,1,0,1,1,0,1,0,1,1,0
食肉処理場,1,0,1,1,0,1,0,1,0,0
屠殺,1,0,1,1,0,1,0,1,1,0
スレーブ,1,0,0,1,0,1,0,1,0,0
奴隷制,1,0,1,1,0,1,0,1,0,0
殺す,1,0,0,0,0,1,0,0,0,0
スレイヤー,1,0,1,1,0,1,0,1,1,0
そり,0,0,0,0,0,0,0,0,0,0
なめらかな,0,0,0,0,0,0,1,0,0,0
寝る,0,0,0,0,0,0,0,0,0,0
枕木,0,0,0,0,0,0,0,0,0,0
睡眠,0,0,0,0,0,0,0,0,0,0
不眠,0,0,0,0,0,0,0,0,0,0
眠いです,0,0,0,0,0,0,0,0,0,0
みぞれ,0,0,0,0,0,1,0,0,0,0
スリーブ,0,0,0,0,0,0,0,0,0,0
ノースリーブ,0,0,0,0,0,0,0,0,0,0
そり,0,0,0,0,0,0,0,0,0,0
早業,0,0,0,0,0,0,0,0,0,0
細い,0,0,0,0,0,0,1,0,0,0
探偵,0,0,0,0,0,0,0,0,0,0
スライス,0,0,0,0,0,0,0,0,0,0
滑らかな,0,0,0,0,0,0,0,0,0,0
滑り台,0,0,0,0,0,0,0,0,0,0
スライディング,0,0,0,0,0,0,0,0,0,0
わずかな,0,0,0,0,0,0,0,0,0,0
少し,0,0,0,0,0,0,0,0,0,0
スリム,0,0,0,0,0,0,1,0,0,0
スライム,0,0,1,0,0,0,0,0,0,0
ぬるぬる,0,0,1,0,0,1,0,0,0,0
スリング,0,0,0,0,0,0,0,0,0,0
スリンク,0,0,0,0,0,1,0,0,0,0
スリップ,0,0,0,0,0,1,0,0,1,0
スリッパ,0,0,0,0,0,0,0,0,0,0
スリッパ,0,0,0,0,0,0,0,0,0,0
スリット,0,0,0,0,0,0,0,0,0,0
スライバー,0,0,0,0,0,0,0,0,0,0
スローガン,0,0,0,0,0,0,0,0,0,0
スループ,0,0,0,0,0,0,0,0,0,0
スロップ,0,0,1,0,0,1,0,0,0,0
スロープ,0,0,0,0,0,0,0,0,0,0
ずさんな,0,0,1,0,0,1,0,0,0,0
スロット,0,0,0,0,0,0,0,0,0,0
怠惰,0,0,1,0,0,1,0,0,0,0
前かがみ,0,0,0,0,0,1,0,0,0,0
スラフ,0,0,0,0,0,1,0,0,0,0
スロー,0,0,0,0,0,0,0,0,0,0
ゆっくり,0,0,0,0,0,0,0,0,0,0
遅さ,0,0,0,0,0,1,0,0,0,0
スラッジ,0,0,1,0,0,1,0,0,0,0
ナメクジ,0,0,1,0,0,1,0,0,0,0
鈍い,0,0,0,0,0,1,0,1,0,0
水門,0,0,0,0,0,0,0,0,0,0
スラム,0,0,1,0,0,1,0,0,0,0
眠り,0,0,0,0,0,0,0,0,0,0
スランプ,0,0,0,0,0,1,0,1,0,0
スラー,1,0,1,0,0,1,0,1,0,0
スラッシュ,0,0,1,0,0,1,0,0,1,0
ふしだらな女,1,0,1,0,0,1,0,0,0,0
ずるい,1,0,1,1,0,1,0,0,0,0
スマック,1,0,0,0,0,1,0,0,0,0
小さな,0,0,0,0,0,1,0,0,0,0
小さい,0,0,0,0,0,0,0,0,0,0
最小,0,0,0,0,0,0,0,0,0,0
スマッシュ,1,0,0,1,0,1,0,0,0,0
壊した,0,0,0,0,0,1,0,0,0,0
散らばっている,0,0,0,0,0,1,0,0,0,0
にじませる,0,0,0,0,0,0,0,0,0,0
匂い,1,0,1,0,0,1,0,0,0,0
臭い,0,0,1,0,0,1,0,0,0,0
ワカサギ,0,0,0,0,0,0,0,0,0,0
笑顔,0,0,0,0,1,0,1,0,1,1
にこやか,0,0,0,0,1,0,1,0,0,0
ニヤニヤ,0,0,0,0,0,1,0,0,0,0
スマイト,1,0,0,1,0,1,0,1,0,0
スミス,0,0,0,0,0,0,0,0,0,1
打たれた,0,0,0,0,0,0,1,0,0,0
喫煙者,0,0,0,0,0,1,0,0,0,0
スモーキー,0,0,0,0,0,0,0,0,0,0
喫煙,0,0,0,0,0,0,0,0,0,0
スモーキー,0,0,0,0,0,0,0,0,0,0
くすぶり,0,0,0,0,0,0,0,0,0,0
スムーズに,0,0,0,0,0,0,0,0,0,0
滑らかさ,0,0,0,0,0,0,1,0,0,0
窒息させる,1,0,0,0,0,1,0,0,0,0
にじみ,0,0,0,0,0,1,0,0,0,0
独善的,0,0,0,0,0,1,0,0,0,0
密輸,0,0,0,1,0,1,0,0,0,0
密輸業者,1,0,1,1,0,1,0,0,0,0
密輸,0,0,0,0,0,1,0,0,0,0
スマット,0,0,1,1,0,1,0,0,0,0
スナック,0,0,0,0,0,0,0,0,0,0
おやつ,0,0,0,0,0,0,0,0,0,0
ひっかかり,0,0,0,0,0,1,0,0,1,0
思わぬ障害,0,0,0,0,0,1,0,0,0,0
カタツムリ,0,0,0,0,0,0,0,0,0,0
ヘビ,0,0,1,1,0,1,0,0,0,0
スナップ,0,0,0,0,0,0,0,0,0,0
スナップショット,0,0,0,0,0,0,0,0,0,0
スネア,0,0,0,1,0,1,0,0,0,0
うなる,1,0,1,0,0,1,0,0,0,0
うなる,1,0,0,0,0,1,0,0,0,0
スナッチ,0,0,0,0,0,0,0,0,0,0
こっそり,1,0,0,1,0,1,0,0,1,0
スニーカー,0,0,0,0,0,0,0,0,0,0
こっそり,0,1,0,1,0,1,0,0,0,1
冷笑する,1,0,1,0,0,1,0,0,0,0
くしゃみ,0,0,1,0,0,1,0,0,1,0
くしゃみ,0,0,0,0,0,0,0,0,0,0
スニッカー,0,0,0,0,0,0,1,0,0,0
皮肉,0,0,0,0,0,1,0,0,0,0
嗅ぐ,0,0,0,0,0,0,0,0,0,0
をちょきちょきと切る,0,0,0,0,0,0,0,0,0,0
狙撃,0,0,0,0,0,0,0,0,0,0
スニペット,0,0,0,0,0,0,0,0,0,0
スノッブ,0,0,0,0,0,1,0,0,0,0
スヌーピー,0,0,0,0,0,0,0,0,0,0
スヌーズ,0,0,0,0,0,0,0,0,0,0
いびき,0,0,0,0,0,0,0,0,0,0
鼻を鳴らす,0,0,0,0,0,0,0,1,0,0
鼻,0,0,0,0,0,0,0,0,0,0
雪,0,0,0,0,0,0,0,0,0,0
スノーボール,0,0,0,0,0,0,0,0,0,0
スノーフレーク,0,0,0,0,0,0,0,0,0,0
雪に覆われた,0,0,0,0,0,0,0,0,0,0
嗅ぎタバコ,0,0,0,0,0,0,0,0,0,0
浸す,0,0,0,0,0,1,0,0,0,0
浸漬,0,0,0,0,0,0,0,0,0,0
石鹸,0,0,0,0,0,0,0,0,0,0
せっけん,0,0,0,0,0,0,0,0,0,0
高騰,0,0,0,0,0,0,0,0,0,0
すすり泣く,0,0,0,0,0,1,0,1,0,0
しらふ,0,0,0,0,0,0,1,0,0,1
社会,0,0,0,0,0,0,0,0,0,0
サッカー,0,0,0,0,0,0,0,0,0,0
社交的,0,0,0,0,0,0,1,0,0,0
社交,0,0,0,0,0,0,0,0,0,0
社会主義,0,0,1,1,0,0,0,0,0,0
社会主義者,1,0,1,1,0,1,0,1,0,0
社会,0,0,0,0,0,0,0,0,0,0
靴下,0,0,0,0,0,0,0,0,0,0
ソケット,0,0,0,0,0,0,0,0,0,0
芝,0,0,0,0,0,0,0,0,0,0
ソファー,0,0,0,0,0,0,0,0,0,0
軟化,0,0,0,0,0,0,0,0,0,0
柔らかさ,0,0,0,0,0,0,0,0,0,0
ねっとり,0,0,0,0,0,0,0,0,0,0
土,0,0,1,0,0,1,0,0,0,0
汚れた,0,0,1,0,0,1,0,0,0,0
滞在,0,0,0,0,0,0,0,0,0,0
慰め,0,0,0,0,0,0,1,0,0,0
太陽,0,0,0,0,0,0,0,0,0,0
半田,0,0,0,0,0,0,0,0,0,0
はんだ付け,0,0,0,0,0,0,0,0,0,0
兵隊,1,0,0,0,0,0,1,1,0,0
唯一,0,0,0,0,0,0,0,0,0,0
勧誘する,0,0,0,0,0,0,0,0,0,0
勧誘,0,0,0,0,0,0,0,0,0,0
弁護士,0,0,0,0,0,0,0,0,0,0
個体,0,0,0,0,0,0,1,0,0,0
連帯,0,0,0,0,0,0,0,0,0,1
凝固,0,0,0,0,0,0,0,0,0,0
固まった,0,0,0,0,0,0,0,0,0,0
固まる,0,0,0,0,0,0,0,0,0,0
堅牢性,0,0,0,0,0,0,1,0,0,1
ソリティア,0,0,0,0,0,0,0,0,0,0
孤独な,0,0,0,0,0,0,0,0,0,0
孤独,0,0,0,0,0,0,0,0,0,0
ソロ,0,0,0,0,0,0,0,0,0,0
溶解度,0,0,0,0,0,0,0,0,0,0
溶ける,0,0,0,0,0,0,0,0,0,0
解決,0,0,0,0,0,0,1,0,0,0
解決する,0,0,0,0,0,0,0,0,0,0
支払い能力,0,0,0,0,0,0,1,0,0,0
溶媒,0,0,0,0,0,0,0,0,0,0
体性,0,0,0,0,0,1,0,0,1,0
くすんだ,0,0,0,0,0,1,0,1,0,0
息子,0,0,0,0,0,0,0,0,0,0
ソナー,0,1,0,0,0,0,1,0,0,0
ソナタ,0,0,0,0,0,0,1,0,0,0
歌,0,0,0,0,0,0,0,0,0,0
ソネット,0,0,0,0,1,0,1,1,0,0
響き渡る,0,0,0,0,1,0,1,0,0,0
すす,0,0,1,0,0,1,0,0,0,0
なだめる,0,0,0,0,0,0,1,0,0,0
なだめるような,0,0,0,0,1,0,1,0,0,1
2年生,0,0,0,0,0,0,0,0,0,0
ソプラノ,0,0,0,0,0,0,0,0,0,0
魔術師,0,0,0,0,0,0,0,0,0,0
魔術,0,1,0,1,0,1,0,0,1,0
汚い,1,0,1,1,0,1,0,1,0,0
痛み,1,0,0,0,0,1,0,1,0,0
ひどく,0,0,0,0,0,1,0,1,0,0
痛み,0,0,1,0,0,1,0,1,0,0
ソルガム,0,0,0,0,0,0,0,0,0,0
女子学生クラブ,0,0,0,0,0,0,0,0,0,0
悲しみ,0,0,0,1,0,1,0,1,0,0
悲しい,0,0,0,0,0,1,0,1,0,0
選別,0,0,0,0,0,0,0,0,0,0
ソーター,0,0,0,0,0,0,1,0,0,0
出撃,0,0,0,1,0,1,0,0,0,0
並べ替え,0,0,0,0,0,0,0,0,0,0
そう,0,0,0,0,0,0,0,0,0,0
ソウルレス,0,0,1,1,0,1,0,1,0,0
ソウルメイト,0,0,0,1,0,1,0,0,0,0
音,0,0,0,0,0,0,0,0,0,0
鳴っている,0,0,0,0,0,0,0,0,0,0
健全性,0,1,0,0,1,0,1,0,0,1
スープ,0,0,0,0,0,0,1,0,0,0
酸っぱい,0,0,1,0,0,1,0,0,0,0
ソース,0,0,0,0,0,0,0,0,0,0
お土産,0,0,0,0,0,0,0,0,0,0
主権者,0,0,0,0,0,0,0,0,0,1
主権,0,0,0,0,0,0,0,0,0,0
種をまく,0,0,0,0,0,0,0,0,0,0
スパ,0,1,0,0,1,0,1,0,1,1
スペース,0,0,0,0,0,0,0,0,0,0
広々とした,0,0,0,0,0,0,1,0,0,0
スペード,0,0,0,0,0,0,0,0,0,0
スパン,0,0,0,0,0,0,0,0,0,0
スパニエル,0,0,0,0,1,0,1,0,0,1
たたく,1,0,0,1,0,1,0,1,0,0
スパンキング,1,0,0,0,0,0,0,0,0,0
スパー,0,0,0,0,0,0,0,0,0,0
予備の,0,0,0,0,0,0,0,0,0,0
控えめに,0,0,0,0,0,0,0,0,0,0
スパーク,0,0,0,0,0,0,0,0,0,0
輝く,0,1,0,0,1,0,1,0,1,0
スパーリング,0,0,0,0,0,0,0,0,0,0
まばらな,0,0,0,0,0,0,0,0,0,0
けいれん,0,0,0,1,0,1,0,0,0,0
唾を吐く,1,0,0,0,0,1,0,0,0,0
へら,0,0,0,0,0,0,0,0,0,0
スポーン,0,0,0,0,0,0,0,0,0,0
スピーカー,0,0,0,0,0,0,0,0,0,0
話し中,0,0,0,0,0,0,0,0,0,0
槍,1,1,0,1,0,1,0,0,0,0
特別な,0,0,0,0,1,0,1,0,0,0
専門家,0,0,0,0,0,0,0,0,0,1
専門,0,0,0,0,0,0,0,0,0,0
特化する,0,0,0,0,0,0,0,0,0,1
特別に,0,0,0,0,0,0,0,0,0,0
正貨,0,0,0,0,0,0,1,0,0,0
種族,0,0,0,0,0,0,0,0,0,0
明確な,0,0,0,0,0,0,0,0,0,0
仕様,0,0,0,0,0,0,0,0,0,0
検体,0,0,0,0,0,0,0,0,0,0
斑点,0,0,1,0,0,1,0,0,0,0
まだらの,0,0,0,0,0,0,0,0,0,0
スペック,0,0,0,0,0,0,0,0,0,0
スペクタクル,0,0,0,0,0,1,1,0,0,0
眼鏡,0,0,0,0,0,0,0,0,0,0
壮大な,0,1,0,0,0,0,0,0,1,0
観客,0,0,0,0,0,0,0,0,0,0
亡霊,0,0,0,1,0,1,0,1,0,0
スペクトル,0,0,0,0,0,1,0,0,0,0
分光計,0,0,0,0,0,0,0,0,0,0
分光光度計,0,0,0,0,0,0,0,0,0,0
分光法,0,0,0,0,0,0,0,0,0,0
スペクトラム,0,0,0,0,0,0,0,0,0,0
推測する,0,0,0,0,0,0,0,0,0,0
投機,0,0,0,1,0,1,0,1,0,0
投機的な,0,1,0,0,0,0,0,0,0,0
膣鏡,0,0,0,0,0,0,0,0,0,0
スピーチ,0,0,0,0,0,0,1,0,0,0
無言,0,0,0,0,0,0,0,0,0,0
速度,0,0,0,0,0,0,0,0,0,0
迅速に,0,0,0,0,0,0,0,0,0,0
スピードメーター,0,0,0,0,0,0,0,0,0,0
スピードウェイ,0,0,0,0,0,0,0,0,0,0
迅速な,0,0,0,0,0,0,1,0,0,0
魔法にかけられた,0,0,0,0,0,0,0,0,0,0
つづり,0,0,0,0,0,0,1,0,0,0
スペンサー,0,0,0,0,0,0,0,0,0,0
費やす,0,0,0,0,0,0,0,0,0,0
消耗,0,0,0,0,0,1,0,0,0,0
精子,0,0,0,0,0,0,0,0,0,0
吐く,0,0,1,0,0,0,0,0,0,0
球体,0,0,0,0,0,0,0,0,0,0
球状,0,0,0,0,0,0,0,0,0,0
スフィンクス,0,0,0,0,0,0,0,0,0,0
スパイス,0,0,0,0,0,0,1,0,0,0
辛い,0,0,0,0,0,0,0,0,0,0
クモ,0,0,1,1,0,0,0,0,0,0
栓,0,0,0,0,0,0,0,0,0,0
スパイク,0,0,0,1,0,0,0,0,0,0
スパイクした,0,0,0,0,0,0,0,0,0,0
とがった,0,0,0,0,0,0,0,0,0,0
こぼれる,0,0,0,0,0,0,0,0,0,0
スピン,0,0,0,0,0,0,0,0,0,0
脊椎,0,0,0,0,0,0,0,0,0,0
スピンドル,0,0,0,0,0,0,0,0,0,0
脊椎,1,0,0,0,0,1,1,0,0,0
紡糸,0,0,0,0,0,0,0,0,0,0
スピンスター,0,0,0,1,0,1,0,1,0,0
とげのある,0,0,0,0,0,0,0,0,0,0
螺旋,0,0,0,0,0,0,0,0,0,0
尖塔,0,0,0,0,0,0,0,0,0,0
精神,0,0,0,0,0,0,1,0,0,0
精霊,0,1,0,0,1,0,1,0,1,0
スピリチュアル,0,0,0,0,0,0,0,0,0,0
スピリチュアリティ,0,0,0,0,0,0,0,0,0,0
唾を吐く,0,0,1,0,0,0,0,0,0,0
悪意,1,0,0,0,0,1,0,0,0,0
意地悪,1,0,0,0,0,1,0,0,0,0
しぶき,0,0,0,0,0,0,0,0,1,0
脾臓,0,0,0,0,0,0,0,0,0,0
素晴らしい,0,0,0,0,1,0,1,0,1,0
素晴らしさ,0,1,0,0,1,0,1,0,1,0
スプライス,0,0,0,0,0,0,0,0,0,0
スプライン,0,0,0,0,0,0,0,0,0,0
スプリント,0,0,0,0,0,0,0,0,0,0
破片,0,0,0,0,0,1,0,0,0,0
スプリット,0,0,0,0,0,1,0,0,0,0
分割,0,0,0,0,0,1,0,1,0,0
散財する,0,0,0,0,0,0,0,0,0,0
甘やかす,0,0,1,0,0,1,0,0,0,0
ネタバレ,0,0,0,0,0,1,0,1,0,0
台無しにする,0,0,0,0,0,0,0,0,0,0
話した,0,0,0,0,0,1,0,0,0,0
話した,0,0,0,0,0,0,0,0,0,0
スポークスマン,0,0,0,0,0,0,0,0,0,1
スポンジ,0,0,0,0,0,1,0,0,0,0
スポンジ状,0,0,0,0,0,0,0,0,0,0
スポンサー,0,0,0,0,0,0,1,0,0,1
スポンサーシップ,0,0,0,0,0,0,0,0,0,0
なりすまし,0,0,0,0,0,0,0,0,0,0
怖がらせる,0,0,0,1,0,1,0,0,0,0
スプーン,0,0,0,0,0,0,0,0,0,0
スプーン一杯,0,0,0,0,0,0,0,0,0,0
散発的な,0,0,0,0,0,0,0,0,0,0
胞子,0,0,0,0,0,0,0,0,0,0
スポーツ,0,0,0,0,0,0,0,0,0,0
スポーツ,0,0,0,0,0,0,0,0,0,0
スポーツ,0,0,0,0,0,0,0,0,0,0
スポーツマン,0,0,0,0,0,0,0,0,0,0
スポット,0,0,0,0,0,0,0,0,0,0
きれいな,0,0,0,0,0,0,1,0,0,1
斑点のある,0,0,0,0,0,0,0,0,0,0
むらのある,0,0,0,0,0,0,0,0,0,0
配偶者,0,0,0,0,0,0,0,0,0,0
配偶者,0,0,0,0,1,0,1,0,0,1
注ぎ口,0,0,0,0,0,0,0,0,0,0
捻挫,0,0,0,0,0,1,0,1,0,0
スプロール,0,0,0,0,0,0,0,0,0,0
噴射,0,0,0,0,0,0,0,0,0,0
展開する,0,0,0,0,0,0,0,0,0,0
まくる,0,0,0,0,0,1,0,0,0,0
散水,0,0,0,0,0,0,0,0,0,0
スプライト,0,0,0,1,0,1,0,0,0,0
もやし,0,0,0,0,0,0,0,0,0,0
トウヒ,0,0,0,0,0,0,1,0,0,0
拍車,0,0,0,1,0,0,0,0,0,0
スプリアス,0,0,1,0,0,1,0,0,0,0
拍車をかけた,0,0,0,0,0,0,0,0,0,0
スパート,0,0,0,0,0,0,0,0,0,0
スパイ,0,0,0,0,0,0,0,0,0,0
分隊,0,0,0,0,0,0,0,0,0,0
戦隊,0,0,0,0,0,0,0,0,0,0
スコール,0,0,0,1,0,1,0,1,0,0
扁平上皮,0,0,0,0,0,0,0,0,0,0
四角,0,0,0,0,0,0,0,0,0,0
スクワット,0,0,0,0,0,0,0,0,0,0
しゃがむ,0,0,0,0,0,1,0,0,0,0
きしむ,0,0,0,0,0,0,0,0,0,0
鳴き声,0,0,0,0,0,0,0,0,0,0
きしむ,0,0,1,1,0,1,0,0,0,0
絞る,0,0,0,0,0,0,0,0,0,0
絞る,0,0,0,0,0,0,0,0,0,0
スケルチ,1,0,1,0,0,1,0,0,0,0
斜視,0,0,0,0,0,0,0,0,0,0
従者,0,0,0,0,0,0,0,0,0,0
もがく,0,0,1,0,0,1,0,0,0,0
リス,0,0,0,0,0,0,0,0,0,0
潮吹き,0,0,0,0,0,0,0,0,0,0
刺す,1,0,0,1,0,1,0,1,1,0
安定,0,0,0,0,0,0,0,0,0,0
安定,0,0,0,0,0,0,1,0,0,1
スタッカート,0,0,0,0,0,0,1,0,0,0
スタック,0,0,0,0,0,0,0,0,0,0
スタッフ,0,0,0,0,0,0,0,0,0,0
男性だけの,0,0,0,0,0,0,0,0,0,0
ステージ,0,0,0,0,0,0,0,0,0,0
よろめく,0,0,0,0,0,0,0,0,1,0
驚異的な,0,0,0,0,0,1,0,0,0,0
停滞した,0,0,0,0,0,1,0,1,0,0
停滞,0,0,0,0,0,0,0,0,0,0
静止した,0,0,0,0,0,0,0,0,0,0
染色,0,0,1,0,0,1,0,0,0,0
ステンレス,0,0,0,0,0,0,1,0,0,0
階段,0,0,0,0,0,0,0,0,0,0
階段,0,0,0,0,0,0,0,0,0,0
階段,0,0,0,0,0,0,0,0,0,0
ステーク,0,0,0,0,0,0,0,0,0,0
古い,0,0,0,0,0,1,0,0,0,0
膠着状態,1,0,1,0,0,0,0,0,0,0
茎,0,0,0,1,0,1,0,0,0,0
ストール,0,0,1,0,0,0,0,0,0,0
種牡馬,0,0,0,0,0,0,1,0,0,0
屋台,0,0,0,0,0,0,0,0,0,0
屈強な,0,0,0,0,0,0,1,0,0,0
元気,0,0,0,0,0,0,1,0,0,1
スタンプ,0,0,0,0,0,0,0,0,0,0
台,0,0,0,0,0,0,0,0,0,0
標準,0,0,0,0,0,0,0,0,0,0
標準化する,0,0,0,0,0,0,0,0,0,0
立っている,0,0,0,0,0,0,1,0,0,0
スタンドオフ,1,0,0,1,0,1,0,0,0,0
立場,0,0,0,0,0,0,0,0,0,0
停止,1,0,0,0,0,1,0,0,0,0
スタンザ,0,0,0,0,0,0,0,0,0,0
ステープル,0,0,0,0,0,0,0,0,0,0
星,0,1,0,0,1,0,1,0,0,1
右舷,0,0,0,0,0,0,0,0,0,0
スターチ,0,0,0,0,0,0,0,0,0,0
見詰める,0,0,0,0,0,0,0,0,0,0
見つめている,0,0,0,0,0,1,0,0,0,0
厳しい,0,0,0,0,0,1,0,0,0,1
スターライト,0,0,0,0,0,0,1,0,0,0
星空,0,1,0,0,1,0,1,0,0,0
出演者,0,0,0,0,0,0,0,0,0,0
始める,0,1,0,0,0,0,0,0,0,0
驚愕,0,0,0,1,0,1,0,0,1,0
驚くべき,0,0,0,0,0,0,0,0,1,0
飢餓,0,0,0,1,0,1,0,1,0,0
飢えた,0,0,0,0,0,1,0,0,0,0
飢えている,0,0,0,0,0,1,0,0,0,0
州,0,0,0,0,0,0,0,0,0,0
風格のある,0,0,0,0,0,0,1,0,0,0
声明,0,0,0,0,0,0,1,0,0,1
ステートルーム,0,0,0,0,0,0,0,0,0,0
政治家,0,0,0,0,0,0,0,0,0,0
静的,0,0,0,0,0,0,0,0,0,0
静的,0,0,0,0,0,0,0,0,0,0
駅,0,0,0,0,0,0,0,0,0,0
定常,0,0,0,0,0,1,0,0,0,0
文房具,0,0,0,0,0,0,0,0,0,0
統計,0,0,0,0,0,0,0,0,0,1
統計学者,0,0,0,0,0,0,0,0,0,0
ステーター,0,0,0,0,0,0,0,0,0,0
彫像,0,0,0,0,0,0,0,0,0,0
銅像,0,0,0,0,0,0,1,0,0,0
小像,0,0,0,0,0,0,0,0,0,0
身長,0,0,0,0,0,0,0,0,0,0
状態,0,0,0,0,0,0,1,0,0,0
法令,0,0,0,0,0,0,0,0,0,0
法定の,0,0,0,0,0,0,0,0,0,0
頑固,0,0,0,0,0,0,1,0,0,0
ステーブ,0,0,0,0,0,1,0,0,0,0
止まる,0,0,0,0,0,0,0,0,0,0
滞在した,0,0,0,0,0,0,0,0,0,0
とどまる,0,0,0,0,0,0,0,0,0,0
代わりに,0,0,0,0,0,0,0,0,0,0
不動,0,0,0,0,0,0,1,0,0,1
安定,0,0,0,0,0,0,0,0,1,1
窃盗,1,0,0,1,0,1,0,1,0,0
窃盗,0,0,1,1,0,1,0,0,0,0
ステルス,0,0,0,0,0,0,0,0,1,0
こっそり,0,0,0,0,0,0,0,0,1,0
ステルス,0,1,0,1,0,1,0,0,1,0
蒸気船,0,0,0,0,0,0,0,0,0,0
蒸し器,0,0,0,0,0,0,0,0,0,0
スチームローラー,0,0,0,0,0,0,0,0,0,0
汽船,0,0,0,0,0,0,0,0,0,0
蒸し暑い,0,0,0,0,0,0,0,0,0,0
鋼,0,0,0,0,0,0,0,0,0,0
急な,0,0,0,0,0,0,0,0,0,0
尖塔,0,0,0,0,0,0,0,0,0,0
操縦する,0,0,0,0,0,0,0,0,0,0
恒星,0,0,0,0,0,0,1,0,0,0
幹,0,0,0,0,0,0,0,0,0,0
悪臭,0,0,0,0,0,0,0,0,0,0
